action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,source,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,collected,preserved,analyzed,acidified,volume,lab_technician,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,extraction_duration,extraction_method,initial_extraction_volume,volume_filtered_ml,final_extraction_volume,tac_peak,_19_but,_19_hex,alpha_carotene,alloxanthin,antheraxanthin,beta_carotene,c2mgdg,chl_a,chl_b,chl_c1,chl_c1_c2,chl_c2,chl_c3,chl_ide_a,chla_allomer,chla_prime,diadinoxanthin,diatoxanthin,dv_chl_a,fuco,gyroxanthin_diester,lutein,me_chlide,mgdvp,neoxanthin,peri,phbide,phphyt,prasinoxanthin,violaxanthin,zeaxanthin,total_chl_a,all_chl_a,all_chl_a_flag,analyzing_lab,comments,quality_log,row_flag,quality_level
,196169,1,2016-11-15,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX2696,5,,2016-11-15 10:31:26,2016-12-04 14:55:07,2018-05-28 00:00:00,,1000,"kate.holmes,rebecca.piercey",1,,,,,,,,1000,,,0.001974145,0.003027997,0.01932947,0.027031727,5.42754E-18,0,,0.269691749,0.042473755,,0.014261645,,0.002190142,0,0.013252756,0.007048259,0.003932701,0.002152992,,0.049067765,0,0.001147214,,,0.005712101,0.003991397,,,0.008379489,0.002586454,0.009069537,0.274879798,0.295180813,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadate checked by RW.3: OM nutrients were not taken",Results,Technicianmr
,196169,1,2016-11-15,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX2941,10,,2016-11-15 10:31:26,2016-12-04 14:55:07,,,1000,"kate.holmes,rebecca.piercey",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by RW.2: OM nutrients were not taken",Collected,Technicianm
,196169,1,2016-11-15,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX2942,20,,2016-11-15 10:31:26,2016-12-04 14:55:07,,,1000,"kate.holmes,rebecca.piercey",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by RW.2: OM nutrients were not taken",Collected,Technicianm
,196169,1,2016-11-15,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX2943,30,,2016-11-15 10:31:26,2016-12-04 14:55:07,,,1000,"kate.holmes,rebecca.piercey",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by RW.2: OM nutrients were not taken",Collected,Technicianm
,184982,1,2016-11-19,CALVERT,HAKAI,"KWAK,RVRS",1,DFO2,M,,CX6148,5,,2016-11-19 13:18:58,2016-11-19 16:22:17,2018-05-28 00:00:00,,1000,"bryn.fedje,Angela",1,,,,,,,,1000,,,0,0.006079926,0,0.010025821,1.13616E-17,0,,0.216949109,0.010472275,,0.018957632,,0,0,0,0.00684003,0.006841335,0,,0.093075719,0,0,,,0,0.005864629,,,0,0,0,0.216949109,0.223789139,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadata QCd by BF",Results,Technicianmr
,185007,1,2016-11-22,CALVERT,HAKAI,"KWAK_PP,KWAK",5,PRUTH,M,,CX6145,5,,2016-11-22 10:31:35,2016-11-22 13:30:50,2018-05-28 00:00:00,,1000,lucy.quayle,1,,,,,,,,1000,,,0.002550465,0.004571133,0,0.017735848,1.00811E-17,0,,0.202403609,0.025753013,,0.01231032,,0,0,0,0,0.006023078,0,,0.0441519,0,0,,,0.003729126,0.013519288,,,0.00339453,0.003592718,0,0.202403609,0.202403609,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadata QCd by BF",Results,Technicianmr
,185023,1,2016-11-24,CALVERT,HAKAI,FZH,3,FZH01,M,,CX6147,5,,2016-11-24 10:41:15,2016-11-24 16:52:37,2018-05-28 00:00:00,,1000,lucy.quayle,1,,,,,,,,1000,,,0,0.001821353,0,0.009795475,1.01103E-17,0,,0.112927155,0.013798849,,0.006335136,,0,0,0,0,0.003139954,0,,0.021783311,0,0,,,0,0.009142378,,,0,0,0,0.112927155,0.112927155,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadata QCd by BF",Results,Technicianmr
,185027,1,2016-11-25,CALVERT,HAKAI,QCS_V1,2,QCS01,M,,CX6146,5,,2016-11-25 09:35:36,2016-11-25 16:15:43,2018-05-28 00:00:00,,1000,lucy.quayle,1,,,,,,,,1000,,,0.005958424,0.011190226,0,0.010734481,9.40648E-18,0,,0.164652499,0.017915343,,0.009866775,,0,0,0,0,0.004914598,0,,0.038971473,0,0,,,0,0.006954768,,,0.001333076,0,0,0.164652499,0.164652499,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadata QCd by BF",Results,Technicianmr
,185075,1,2016-11-26,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX2944,0,,2016-11-26 11:00:17,2016-11-26 12:41:09,2018-01-23 00:00:00,,950,rebecca.piercey,1,,,,,24 hr,soak+sonic,5,950,5.503748538,248426,0,0,,0.142225149,,0,0,0.970096483,0.105151559,0,,0.067336678,0,0,,,0,0,0,0.077536771,,0,0,0,0,0,0,0,0,0,0,0.970096483,,,DFO-IOS,,"1: Analyzed by Nina Nemcek at DFO-IOS2: Bottom and 100m did not trigger had to do them again on a separate drop.3: Metadate checked by RW.",Results,Technicianmr
,185075,1,2016-11-26,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX2945,5,,2016-11-26 11:00:17,2016-11-26 12:41:09,2018-05-28 00:00:00,,1000,rebecca.piercey,1,,,,,,,,1000,,,0.025755173,0.009784147,0.049242215,0.059146566,4.99125E-18,0.016397496,,0.538762061,0.084236715,,0.078749114,,0.052855023,0,0.030162722,0.027657711,0.007777771,0.002035396,,0.101511808,0,0.002091154,,,0.020115307,0.047406575,,,0.017364717,0.007256034,0.009385624,0.663965996,0.721786429,,USC,,"1: Bottom and 100m did not trigger had to do them again on a separate drop.2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD3: Metadate checked by RW.",Results,Technicianmr
,185075,1,2016-11-26,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX2946,10,,2016-11-26 11:00:17,2016-11-26 12:41:09,,,950,rebecca.piercey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Bottom and 100m did not trigger had to do them again on a separate drop.2: Metadate checked by RW.",Collected,Technicianm
,185075,1,2016-11-26,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX2947,20,,2016-11-26 11:00:17,2016-11-26 12:41:09,,,1000,rebecca.piercey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Bottom and 100m did not trigger had to do them again on a separate drop.2: Metadate checked by RW.",Collected,Technicianm
,185075,1,2016-11-26,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX2948,30,,2016-11-26 11:00:17,2016-11-26 12:41:09,,,1000,rebecca.piercey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Bottom and 100m did not trigger had to do them again on a separate drop.2: Metadate checked by RW.",Collected,Technicianm
,185100,1,2016-12-01,QUADRA,HAKAI,QOMD,2,QU29,M,,QX2993,0,,2016-12-01 09:36:07,2016-12-01 10:18:43,,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by RW.2: No dry ice brought. POM FA and HPLC stored on ice packs until we returned to the lab.",Collected,Technicianm
,185100,1,2016-12-01,QUADRA,HAKAI,QOMD,2,QU29,M,,QX2934,5,,2016-12-01 09:36:07,2016-12-01 10:18:43,2018-05-28 00:00:00,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,1000,,,0.0012945,0.001414199,0.012030924,0.01256513,5.0014E-18,0,,0.143316961,0.023786976,,0.008455773,,0,0,0.007724687,0.004562294,0.002580587,0.000789675,,0.033092668,0,0.001236707,,,0.00400134,0.00339401,,,0.005237288,0.002347896,0.004409521,0.143316961,0.155603942,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadate checked by RW.3: No dry ice brought. POM FA and HPLC stored on ice packs until we returned to the lab.",Results,Technicianmr
,185100,1,2016-12-01,QUADRA,HAKAI,QOMD,2,QU29,M,,QX2935,10,,2016-12-01 09:36:07,2016-12-01 10:18:43,,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by RW.2: No dry ice brought. POM FA and HPLC stored on ice packs until we returned to the lab.",Collected,Technicianm
,185100,1,2016-12-01,QUADRA,HAKAI,QOMD,2,QU29,M,,QX2936,20,,2016-12-01 09:36:07,2016-12-01 10:18:43,,,960,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by RW.2: No dry ice brought. POM FA and HPLC stored on ice packs until we returned to the lab.",Collected,Technicianm
,185100,1,2016-12-01,QUADRA,HAKAI,QOMD,2,QU29,M,,QX2938,30,,2016-12-01 09:36:07,2016-12-01 10:18:43,,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by RW.2: No dry ice brought. POM FA and HPLC stored on ice packs until we returned to the lab.",Collected,Technicianm
,185124,1,2016-12-03,QUADRA,HAKAI,QOMA2,3,QU39,M,,QM601,0,,2016-12-03 10:25:18,2016-12-03 15:25:23,,,0,"kate.holmes,rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: No 0m sample taken due to lack of water. Metadata checked by RW.2: Ran out of water at 0m. Possibly due to spout being left open, could not collect 0m HPLC  or bulk chl. Sf chl had 180ml.",Not Available,Technicianm
,185124,1,2016-12-03,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX2950,5,,2016-12-03 10:25:18,2016-12-03 15:25:23,2018-05-28 00:00:00,,1000,"kate.holmes,rebecca.piercey,rachel.walker",1,,,,,,,,1000,,,0.001380089,0.001541738,0.015222249,0.02136248,4.44886E-18,0,,0.220563003,0.036979245,,0.01420149,,0.001913139,0,0.010344346,0.005531282,0.004467708,0,,0.046564314,0,0.000856392,,,0.0048922,0.007689735,,,0.005817933,0.002608477,0.004681024,0.225094883,0.240970511,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: No 0m sample taken due to lack of water. Metadata checked by RW.3: Ran out of water at 0m. Possibly due to spout being left open, could not collect 0m HPLC  or bulk chl. Sf chl had 180ml.",Results,Technicianmr
,185124,1,2016-12-03,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX2951,10,,2016-12-03 10:25:18,2016-12-03 15:25:23,,,1000,"kate.holmes,rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: No 0m sample taken due to lack of water. Metadata checked by RW.2: Ran out of water at 0m. Possibly due to spout being left open, could not collect 0m HPLC  or bulk chl. Sf chl had 180ml.",Collected,Technicianm
,185124,1,2016-12-03,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX2952,20,,2016-12-03 10:25:18,2016-12-03 15:25:23,,,1000,"kate.holmes,rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: No 0m sample taken due to lack of water. Metadata checked by RW.2: Ran out of water at 0m. Possibly due to spout being left open, could not collect 0m HPLC  or bulk chl. Sf chl had 180ml.",Collected,Technicianm
,185124,1,2016-12-03,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX2953,30,,2016-12-03 10:25:18,2016-12-03 15:25:23,,,1000,"kate.holmes,rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: No 0m sample taken due to lack of water. Metadata checked by RW.2: Ran out of water at 0m. Possibly due to spout being left open, could not collect 0m HPLC  or bulk chl. Sf chl had 180ml.",Collected,Technicianm
,196179,1,2016-12-15,QUADRA,HAKAI,QOMA2,4,QU39,M,,QX2949,0,,2016-12-15 11:43:59,2016-12-15 15:08:00,2018-01-23 00:00:00,,1000,"kate.lansley,kate.holmes,rachel.walker",1,,,,,24 hr,soak+sonic,5,1000,5.496977421,248426,0,0,,0.040819195,,0,0,0.502367722,0.087671899,0,,0.034023875,0,0,,,0,0,0,0.078609,,0,0,0,0,0,0,0,0.01962792,0,0,0.502367722,,,DFO-IOS,,"1: Analyzed by Nina Nemcek at DFO-IOS2: Metadate checked by RW.",Results,Technicianmr
,196179,1,2016-12-15,QUADRA,HAKAI,QOMA2,4,QU39,M,,QX3272,5,,2016-12-15 11:43:59,2016-12-15 15:08:00,2018-05-28 00:00:00,,1000,"kate.lansley,kate.holmes,rachel.walker",1,,,,,,,,1000,,,0.000959446,0,0,0.01113325,4.49385E-18,0,,0.14563202,0.033250049,,0.007016434,,0.001463827,0,0.00518417,0.003212607,0.002036766,0,,0.029374989,0,0.000723566,,,0.004521221,0.002304804,,,0.005421482,0.00166864,0.005087149,0.149099561,0.157496338,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadate checked by RW.",Results,Technicianmr
,196179,1,2016-12-15,QUADRA,HAKAI,QOMA2,4,QU39,M,,QX3273,10,,2016-12-15 11:43:59,2016-12-15 15:08:00,,,1000,"kate.lansley,kate.holmes,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,196179,1,2016-12-15,QUADRA,HAKAI,QOMA2,4,QU39,M,,QX3274,20,,2016-12-15 11:43:59,2016-12-15 15:08:00,,,1000,"kate.lansley,kate.holmes,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,196197,1,2016-12-16,QUADRA,HAKAI,"QOMD,QOMD2",3,QU29,M,,QX2939,0,,2016-12-16 11:12:19,2016-12-16 13:04:27,,,1000,"kate.holmes,leo.pontier,rachel.walker,brett.johnson",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,196197,1,2016-12-16,QUADRA,HAKAI,"QOMD,QOMD2",3,QU29,M,,QX2940,5,,2016-12-16 11:12:19,2016-12-16 13:04:27,2018-05-28 00:00:00,,1000,"kate.holmes,leo.pontier,rachel.walker,brett.johnson",1,,,,,,,,1000,,,0.00102107,0,0,0.00628666,4.74508E-18,0,,0.095384464,0.018380412,,0.005102612,,0,0,0.007896247,0,0.002282903,0,,0.022570342,0,0.001301756,,,0.003700186,0.002716422,,,0.003512634,0.002527367,0.00308607,0.095384464,0.103280711,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadate checked by RW.",Results,Technicianmr
,196197,1,2016-12-16,QUADRA,HAKAI,"QOMD,QOMD2",3,QU29,M,,QX2954,10,,2016-12-16 11:12:19,2016-12-16 13:04:27,,,1000,"kate.holmes,leo.pontier,rachel.walker,brett.johnson",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,196196,1,2016-12-16,QUADRA,HAKAI,"QOMD,QOMD2",2,QU29,M,,QX2955,20,,2016-12-16 10:48:57,2016-12-16 14:38:59,,,1000,"kate.holmes,leo.pontier,rachel.walker,brett.johnson",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,196196,1,2016-12-16,QUADRA,HAKAI,"QOMD,QOMD2",2,QU29,M,,QX2956,30,,2016-12-16 10:48:57,2016-12-16 14:38:59,,,1000,"kate.holmes,leo.pontier,rachel.walker,brett.johnson",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,212718,1,2017-01-08,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX3276,0,,2017-01-08 11:11:49,2017-01-08 14:12:40,,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,212718,1,2017-01-08,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX3277,5,,2017-01-08 11:11:49,2017-01-08 14:12:40,2018-05-28 00:00:00,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,1000,,,0.0029728,0,0.009545832,0.015960957,4.53955E-18,0,,0.223947891,0.0321522,,0.012513841,,0.002264971,0,0.018199339,0.005981625,0.00385964,0,,0.060096085,0,0.000707521,,,0.005574015,0.003379586,,,0.006139441,0.002797935,0.003869662,0.229313195,0.253494159,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadate checked by RW.",Results,Technicianmr
,212718,1,2017-01-08,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX3278,10,,2017-01-08 11:11:49,2017-01-08 14:12:40,,,950,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,212718,1,2017-01-08,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX3279,20,,2017-01-08 11:11:49,2017-01-08 14:12:40,,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,212718,1,2017-01-08,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX3280,30,,2017-01-08 11:11:49,2017-01-08 14:12:40,,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,212729,1,2017-01-09,QUADRA,HAKAI,"QOMD2,QOMD",2,QU29,M,,QX2957,0,,2017-01-09 10:24:16,2017-01-09 13:07:05,,,1000,rachel.walker,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,212729,1,2017-01-09,QUADRA,HAKAI,"QOMD2,QOMD",2,QU29,M,,QX2958,5,,2017-01-09 10:24:16,2017-01-09 13:07:05,2018-05-28 00:00:00,,1000,rachel.walker,1,,,,,,,,1000,,,0.00095103,0,0,0.006720967,4.30294E-18,0,,0.100833563,0.014746849,,0.004831298,,0.001099991,0,0,0,0.001812603,0,,0.029515255,0,0.000825925,,,0.002630517,0,,,0.002906694,0.001129545,0.001874604,0.103439242,0.103439242,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadate checked by RW.",Results,Technicianmr
,212729,1,2017-01-09,QUADRA,HAKAI,"QOMD2,QOMD",2,QU29,M,,QX2959,10,,2017-01-09 10:24:16,2017-01-09 13:07:05,,,1000,rachel.walker,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,212729,1,2017-01-09,QUADRA,HAKAI,"QOMD2,QOMD",2,QU29,M,,QX2960,20,,2017-01-09 10:24:16,2017-01-09 13:07:05,,,1000,rachel.walker,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,212729,1,2017-01-09,QUADRA,HAKAI,"QOMD2,QOMD",2,QU29,M,,QX2961,30,,2017-01-09 10:24:16,2017-01-09 13:07:05,,,1000,rachel.walker,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,225855,1,2017-01-15,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,M,,QX3286,0,,2017-01-15 11:20:15,2017-01-15 11:56:01,2019-04-20 00:00:00,,1000,"rebecca.piercey,rachel.walker,Emma",1,,,,,,,,1,,,0.004024689,0,0,0.010392402,9.48522E-18,0,,0.25183937,0.045903596,,0.018713448,,0.003326758,0,0,0,0.005241976,0,,0.099227257,1.56101E-17,0,,,0.009021268,0.005058933,,,0.009392094,0.006495761,0.004611452,0.25183937,0.25183937,,USC,,1: Metadate checked by RW.,Collected,Technicianm
,225855,1,2017-01-15,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,M,,QX3287,5,,2017-01-15 11:20:15,2017-01-15 11:56:01,2018-05-28 00:00:00,,1000,"rebecca.piercey,rachel.walker,Emma",1,,,,,,,,1000,,,0.003465267,0,0.009498572,0.016238698,4.52753E-18,0,,0.226316094,0.034826773,,0.012583087,,0.002983397,0,0.01360492,0.00548359,0.0044287,0.001236606,,0.055858746,0,0,,,0.005470379,0.004174813,,,0.006049144,0.00255283,0.005116643,0.233383218,0.252471728,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadate checked by RW.",Results,Technicianmr
,225855,1,2017-01-15,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,M,,QX3288,10,,2017-01-15 11:20:15,2017-01-15 11:56:01,,,1000,"rebecca.piercey,rachel.walker,Emma",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,225855,1,2017-01-15,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,M,,QX3438,20,,2017-01-15 11:20:15,2017-01-15 11:56:01,,,1000,"rebecca.piercey,rachel.walker,Emma",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,225856,1,2017-01-15,QUADRA,HAKAI,"QOMA2,QOMA1",4,QU39,M,,QX3439,30,,2017-01-15 11:07:21,2017-01-15 11:20:23,,,1000,"rebecca.piercey,rachel.walker,Emma",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 30 m niskin in drop 3 was 5 L instead of 10 L - did redrop for CHL phytoplankton and HPLC2: 30 m niskin in drop 3 was 5 L instead of 10 L - did redrop for CHL phytoplankton and HPLC. Redrop due to water shortage3: Metadate checked by RW.4: Redrop due to water shortage",Collected,Technicianm
,239033,1,2017-01-18,CALVERT,HAKAI,"KWAK,KWAK_PP",5,PRUTH,M,,CX6149,5,,2017-01-18 10:52:03,2017-01-18 14:45:27,2018-05-28 00:00:00,,1000,lucy.quayle,1,,,,,,,,1000,,,0,0.002654485,0,0.003701732,6.93593E-18,0,,0.136723462,0.012347847,,0.010059708,,0,0.006203295,0,0.00742079,0.004828324,0,,0.060281302,0,0,,,0.002422152,0.005281563,,,0.002704529,0.001045813,0,0.142926756,0.150347547,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadata QCd by BF",Results,Technicianmr
,239060,1,2017-01-19,CALVERT,HAKAI,FZH,2,FZH01,M,,CX6150,5,,2017-01-19 11:17:56,2017-01-19 12:49:47,2018-05-28 00:00:00,,1950,"bryn.fedje,lucy.quayle",1,,,,,,,,1950,,,0.000995306,0.001909128,0,0.002783074,6.07632E-18,0,,0.06831251,0.010252916,,0.005800574,,0,0.005739687,0,0,0.002268349,0,,0.030317892,0,0,,,0.001406222,0.00218661,,,0.001383651,0.001579638,0,0.074052197,0.074052197,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadata QCd by BF3: Time has been corrected to match drop 2''''s start time. Metadata QCd by BF4: Time has been corrected to match drop 2''s start time. Metadata QCd by BF",Results,Technicianmr
,239085,1,2017-01-22,CALVERT,HAKAI,RVRS,3,DFO2,M,,CX6151,5,,2017-01-22 11:32:34,2017-01-22 14:58:16,2018-05-28 00:00:00,,1000,bryn.fedje,1,,,,,,,,1000,,,0.002138141,0.003194809,0,0.015400682,1.15923E-17,0,,0.177350607,0.014840261,,0.013300341,,0.003219273,0,0,0,0.00499859,0,,0.056209565,0,0,,,0,0.007185476,,,0.001700332,0,0,0.184976479,0.184976479,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadata QCd by BF",Results,Technicianmr
,239106,1,2017-01-23,CALVERT,HAKAI,"KWY_V2,QCS_V1",2,QCS01,M,,CX6152,5,,2017-01-23 10:03:27,2017-01-23 14:23:51,2018-05-28 00:00:00,,1000,bryn.fedje,1,,,,,,,,1000,,,0.002962646,0.00842691,0,0.010049559,1.05966E-17,0,,0.1706235,0.019652601,,0.013641077,,0,0.00897767,0,0,0.006193404,0,,0.060138225,0,0,,,0.002725037,0.008574643,,,0.002315744,0,0,0.17960117,0.17960117,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadata QCd by BF",Results,Technicianmr
,239171,1,2017-01-26,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX3281,0,,2017-01-26 09:46:04,2017-01-26 10:27:00,,,1000,"rebecca.piercey,Emma Myers",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by RW.2: No 5m HPLC",Collected,Technicianm
,239171,1,2017-01-26,QUADRA,HAKAI,QOMA2,3,QU39,M,,QM602,5,,2017-01-26 09:46:04,2017-01-26 10:27:00,,,0,"rebecca.piercey,Emma Myers",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Not Available,Technicianm
,239171,1,2017-01-26,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX3283,10,,2017-01-26 09:46:04,2017-01-26 10:27:00,,,1000,"rebecca.piercey,Emma Myers",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,239171,1,2017-01-26,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX3284,20,,2017-01-26 09:46:04,2017-01-26 10:27:00,,,1000,"rebecca.piercey,Emma Myers",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,239171,1,2017-01-26,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX3285,30,,2017-01-26 09:46:04,2017-01-26 10:27:00,,,1000,"rebecca.piercey,Emma Myers",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by RW.,Collected,Technicianm
,239265,1,2017-01-30,QUADRA,HAKAI,QOMD,2,QU29,M,,QX3440,0,,2017-01-30 09:25:03,2017-01-30 09:25:05,,,1000,"kate.holmes,Emma and Carly",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by RW.2: No POM FA today",Collected,Technicianm
