action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,project_specific_id,hakai_id,collected,preserved,microbial_sample_type,volume,lab_technician,dna_extraction_date,dna_volume,dna_volume_te_wash,qubit_dna_concentration,stock_dna_concentration,extracting_staff,extracting_lab,p_16s_v4v5_amplified,p_16s_v4_amplified,p_18s_v4_amplified,p_coi_amplified,row_flag,quality_level,comments,quality_log
,367267,4,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,0,,,QMIC2436,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,DNA,2000,brianna.knowles;isabelle.desmarais,2018-06-28,165.2,215.2,86.9,8.69,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,367267,1,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,5,4.2411496,,QCC1841,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,2,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,5,4.2411496,,QCC1842,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,3,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,5,4.2411496,,QMIC2432,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,RNA,2000,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,4,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,5,4.2411496,,QMIC2437,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,DNA,1925,brianna.knowles;isabelle.desmarais,2018-06-28,183,233,86,8.6,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,367267,1,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,10,,,QCC1843,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,2,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,10,,,QCC1844,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,1,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,30,28.2411435,,QCC1845,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,2,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,30,28.2411435,,QCC1846,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,3,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,30,28.2411435,,QMIC2433,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,RNA,2000,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,4,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,30,28.2411435,,QMIC2438,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,DNA,2000,brianna.knowles;isabelle.desmarais,2018-06-28,165.3,215.3,81.2,8.12,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,367267,1,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,50,,,QCC1847,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,2,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,50,,,QCC1848,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,1,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,100,95.8244001,,QCC1849,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,2,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,100,95.8244001,,QCC1850,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,3,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,100,95.8244001,,QMIC2434,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,RNA,1900,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367267,4,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,100,95.8244001,,QMIC2439,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,DNA,2000,brianna.knowles;isabelle.desmarais,2018-06-28,171.6,221.6,51.2,5.12,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,367266,1,2018-01-31,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03100797,-125.0982037,,260,255.8852299,,QCC1851,2018-01-31T17:18:09.000Z,2018-01-31T18:54:38.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367266,2,2018-01-31,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03100797,-125.0982037,,260,255.8852299,,QCC1852,2018-01-31T17:18:09.000Z,2018-01-31T18:54:38.000Z,Cell Count,2,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367266,3,2018-01-31,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03100797,-125.0982037,,260,255.8852299,,QMIC2435,2018-01-31T17:18:09.000Z,2018-01-31T18:54:38.000Z,RNA,2000,brianna.knowles;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367266,4,2018-01-31,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03100797,-125.0982037,,260,255.8852299,,QMIC2440,2018-01-31T17:18:09.000Z,2018-01-31T18:54:38.000Z,DNA,2000,brianna.knowles;isabelle.desmarais,2018-06-28,179.8,224.6,47.7,4.77,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,367361,1,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,0,,,QCC1909,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,2,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,0,,,QCC1910,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,3,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,0,,,QMIC2441,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,RNA,2000,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,4,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,0,,,QMIC2446,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,DNA,2000,rachel.walker;isabelle.desmarais,2018-06-28,191.6,236.1,124,12.4,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,367361,1,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,5,5.2940733,,QCC1911,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,2,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,5,5.2940733,,QCC1912,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,3,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,5,5.2940733,,QMIC2442,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,RNA,2000,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,4,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,5,5.2940733,,QMIC2447,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,DNA,2000,rachel.walker;isabelle.desmarais,2018-06-28,168,218,80.5,8.05,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,367361,1,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,10,8.9732879,,QCC1913,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,2,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,10,8.9732879,,QCC1914,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,1,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,30,28.7592465,,QCC1915,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,2,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,30,28.7592465,,QCC1916,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,3,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,30,28.7592465,,QMIC2443,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,RNA,2000,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,4,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,30,28.7592465,,QMIC2448,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,DNA,2000,rachel.walker;isabelle.desmarais,2018-06-28,185.3,230.3,49.1,4.91,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,367361,1,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,50,48.3092091,,QCC1917,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,2,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,50,48.3092091,,QCC1918,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,1,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,100,99.244603,,QCC1919,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,2,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,100,99.244603,,QCC1920,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,3,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,100,99.244603,,QMIC2444,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,RNA,1950,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367361,4,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,100,99.244603,,QMIC2449,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,DNA,2000,rachel.walker;isabelle.desmarais,2018-06-28,185.1,230.9,41.4,4.14,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,367360,1,2018-02-06,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307000000001,-125.0992,,,,260,257.9151489,,QCC1921,2018-02-06T17:52:49.000Z,2018-02-06T18:53:42.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367360,2,2018-02-06,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307000000001,-125.0992,,,,260,257.9151489,,QCC1922,2018-02-06T17:52:49.000Z,2018-02-06T18:53:42.000Z,Cell Count,2,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367360,3,2018-02-06,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307000000001,-125.0992,,,,260,257.9151489,,QMIC2445,2018-02-06T17:52:49.000Z,2018-02-06T18:53:42.000Z,RNA,2000,rachel.walker;isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata checked by ID.
,367360,4,2018-02-06,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307000000001,-125.0992,,,,260,257.9151489,,QMIC2450,2018-02-06T17:52:49.000Z,2018-02-06T18:53:42.000Z,DNA,2000,rachel.walker;isabelle.desmarais,2018-06-28,185.4,231.7,38.6,3.86,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata checked by ID.2: quantified 2018-06-29
,368586,1,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,0,,,QCC1895,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,2,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,0,,,QCC1896,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,3,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,0,,,QMIC2451,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,RNA,2000,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,4,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,0,,,QMIC2456,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,DNA,2000,brianna.knowles,2018-06-27,220.4,261.3,57.8,5.78,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata QC'd by ID2: quantified 2018-06-29
,368586,1,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,5,4.432901,,QCC1897,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,2,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,5,4.432901,,QCC1898,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,3,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,5,4.432901,,QMIC2452,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,RNA,2000,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,4,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,5,4.432901,,QMIC2457,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,DNA,2000,brianna.knowles,2018-06-27,234.3,279.3,52.5,5.25,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata QC'd by ID2: quantified 2018-06-29
,368586,1,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,10,,,QCC1899,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,2,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,10,,,QCC1900,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,1,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,30,29.1061792,,QCC1901,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,2,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,30,29.1061792,,QCC1902,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,3,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,30,29.1061792,,QMIC2453,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,RNA,2000,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,4,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,30,29.1061792,,QMIC2458,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,DNA,2000,brianna.knowles,2018-06-27,204.6,240.4,38.5,3.85,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata QC'd by ID2: quantified 2018-06-29
,368586,1,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,50,,,QCC1903,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,2,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,50,,,QCC1904,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,1,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,100,98.526682,,QCC1905,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,2,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,100,98.526682,,QCC1906,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,3,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,100,98.526682,,QMIC2454,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,RNA,2000,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368586,4,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,100,98.526682,,QMIC2459,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,DNA,2000,brianna.knowles,2018-06-27,200,240.5,37.3,3.73,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata QC'd by ID2: quantified 2018-06-29
,368585,1,2018-02-13,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03025861,-125.09817854,,260,257.751218,,QCC1907,2018-02-13T18:49:55.000Z,2018-02-13T21:10:00.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368585,2,2018-02-13,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03025861,-125.09817854,,260,257.751218,,QCC1908,2018-02-13T18:49:55.000Z,2018-02-13T21:10:00.000Z,Cell Count,2,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368585,3,2018-02-13,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03025861,-125.09817854,,260,257.751218,,QMIC2455,2018-02-13T18:49:55.000Z,2018-02-13T21:10:00.000Z,RNA,2000,brianna.knowles,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368585,4,2018-02-13,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03025861,-125.09817854,,260,257.751218,,QMIC2460,2018-02-13T18:49:55.000Z,2018-02-13T21:10:00.000Z,DNA,2000,brianna.knowles,2018-06-27,200,250,31.8,3.18,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata QC'd by ID2: quantified 2018-06-29
,368685,1,2018-02-19,QUADRA,HAKAI,QOMA1,3,QU39,M,50.0307000000001,-125.0992,50.03062541,-125.0990945,,0,,,QCC1923,2018-02-19T19:09:43.000Z,2018-02-19T21:46:09.000Z,Cell Count,2,isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368685,2,2018-02-19,QUADRA,HAKAI,QOMA1,3,QU39,M,50.0307000000001,-125.0992,50.03062541,-125.0990945,,0,,,QCC1924,2018-02-19T19:09:43.000Z,2018-02-19T21:46:09.000Z,Cell Count,2,isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368685,3,2018-02-19,QUADRA,HAKAI,QOMA1,3,QU39,M,50.0307000000001,-125.0992,50.03062541,-125.0990945,,0,,,QMIC2461,2018-02-19T19:09:43.000Z,2018-02-19T21:46:09.000Z,RNA,2000,isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368685,4,2018-02-19,QUADRA,HAKAI,QOMA1,3,QU39,M,50.0307000000001,-125.0992,50.03062541,-125.0990945,,0,,,QMIC2466,2018-02-19T19:09:43.000Z,2018-02-19T21:46:09.000Z,DNA,2000,isabelle.desmarais,2018-07-11,164.1,214.1,101,10.1,Rebecca Piercey,QUADRA MARNA LAB,,,,,Collected,Technicianm,,1: Metadata QC'd by ID2: quantified on 2018-07-12
,368685,1,2018-02-19,QUADRA,HAKAI,QOMA1,3,QU39,M,50.0307000000001,-125.0992,50.03062541,-125.0990945,,5,6.2928105,,QCC1925,2018-02-19T19:09:43.000Z,2018-02-19T21:46:09.000Z,Cell Count,2,isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
,368685,2,2018-02-19,QUADRA,HAKAI,QOMA1,3,QU39,M,50.0307000000001,-125.0992,50.03062541,-125.0990945,,5,6.2928105,,QCC1926,2018-02-19T19:09:43.000Z,2018-02-19T21:46:09.000Z,Cell Count,2,isabelle.desmarais,,,,,,,,,,,,Collected,Technicianm,,1: Metadata QC'd by ID
